id,name,category,alcoholType,glass,instructions,imageUrl,ingredients/0/name,ingredients/0/measure,ingredients/1/name,ingredients/1/measure,ingredients/2/name,ingredients/2/measure,ingredients/3/name,ingredients/3/measure,ingredients/4/name,ingredients/4/measure,ingredients/5/name,ingredients/5/measure,ingredients/6/name,ingredients/6/measure,ingredients/7/name,ingredients/7/measure,ingredients/8/name,ingredients/8/measure,ingredients/9/name,ingredients/9/measure,ingredients/10/name,ingredients/10/measure,ingredients/11/name,ingredients/11/measure
12768,Frappé,Coffee / Tea,NONALCOHOLIC,Highball Glass,"Mix together. Blend at highest blender speed for about 1 minute. Pour into a glass and drink with a straw. Notes: This works best if everything is cold (if you make fresh coffee, mix it with the milk and let it sit in the fridge for 1/2 hour. If it is not frothy, add more milk, or even just some more milk powder. The froth gradually turns to liquid at the bottom of the glass, so you will find that you can sit and drink this for about 1/2 hour, with more iced coffee continually appearing at the bottom. Very refreshing.",https://www.thecocktaildb.com/images/media/drink/vqwryq1441245927.jpg,Coffee,1/2 cup black,Milk,1/2 cup,Sugar,1-2 tsp,,,,,,,,,,,,,,,,,,
12670,Fruit Cooler,Other/Unknown,NONALCOHOLIC,Highball Glass,"Toss strawberries with sugar, and let sit overnight in refrigerator. Cut lemon, reserve two slices. Juice the rest. Mix together the lemon juice, strawberries, apple juice, and soda water. Add slices of lemon (decor, really). In glasses, put ice cubes, and a slice of apple. Pour drink in, and serve.",https://www.thecocktaildb.com/images/media/drink/i3tfn31484430499.jpg,Apple juice,1 can frozen,Strawberries,1 cup,Sugar,2 tblsp,Lemon,1,Apple,1,Soda water,1 L,Ice,,,,,,,,,,,
12944,Gluehwein,Punch / Party Drink,OPTIONAL,Irish coffee cup,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.",https://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Red wine,1 L,Water,125 ml,Sugar,60 gr,Cinnamon,1,Cloves,3,Lemon peel,1 tblsp,,,,,,,,,,,,
17044,Homemade Kahlua,Homemade Liqueur,ALCOHOLIC,Collins Glass,"Dissolve sugar in 2 cups of boiling water and add corn syrup. Dissolve the instant coffee in the remaining water. Pour syrup and coffee in a gallon jug. Let it cool. Add vodka and vanilla when cold. For the best result, let the mixture ""mature"" for 4-5 weeks.",https://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Sugar,2 1/2 cups,Corn syrup,1 cup,Coffee,4.5 cl instant,Vanilla extract,6 cl,Water,3 cups boiling,Vodka,1 fifth,,,,,,,,,,,,
12770,Iced Coffee,Coffee / Tea,NONALCOHOLIC,Coffee mug,Mix together until coffee and sugar is dissolved. Add milk. Shake well. Using a blender or milk shake maker produces a very foamy drink. Serve in coffee mug.,https://www.thecocktaildb.com/images/media/drink/ytprxy1454513855.jpg,Coffee,1/4 cup instant,Sugar,1/4 cup,Water,1/4 cup hot,Milk,4 cups cold,,,,,,,,,,,,,,,,
13971,Irish Coffee,Coffee / Tea,ALCOHOLIC,Irish coffee cup,"Heat the coffee, whiskey and sugar; do not boil. Pour into glass and top with cream; serve hot.",https://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,Irish whiskey,4.5 cl,Coffee,24 cl,Sugar,1 tsp,Whipped cream,1 tblsp,,,,,,,,,,,,,,,,
12698,Lassi - Mango,Other/Unknown,NONALCOHOLIC,Highball glass,Put it all in a blender and pour over crushed ice. You can also use other fruits like strawberries and bananas.,https://www.thecocktaildb.com/images/media/drink/1bw6sd1487603816.jpg,Mango,2,Yoghurt,2 cups,Sugar,1/2 cup,Water,1 cup iced,,,,,,,,,,,,,,,,
12696,Lassi - Sweet,Other/Unknown,NONALCOHOLIC,Highball glass,Put all ingredients into a blender and blend until nice and frothy. Serve chilled.,https://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg,Yoghurt,1 cup,Water,2 cups cold,Sugar,4 tblsp,Salt,pinch,Lemon juice,2 tblsp,,,,,,,,,,,,,,
12694,Lassi Raita,Other/Unknown,NONALCOHOLIC,Highball Glass,"Blend the yoghurt and ice cubes together, until the yoghurt becomes more liquid. Add sugar to taste. The lemon/lime is optional but it gives it a slightly tart taste. Dash of salt. Raita is also good for the summer. Instead of having a traditional salad you can make raita instead.",https://www.thecocktaildb.com/images/media/drink/s4x0qj1487603933.jpg,Yoghurt,2 cups,Ice,4-6,Sugar,,Lime,,Salt,,,,,,,,,,,,,,,
12704,Limeade,Other/Unknown,NONALCOHOLIC,Highball glass,"In a large glass, put the lime juice and sugar, and stir well. Add cold seltzer water to fill. Put the lime peels in the glass. Drink. Repeat until limes or soda run out.",https://www.thecocktaildb.com/images/media/drink/5jdp5r1487603680.jpg,Lime,Juice of 1,Sugar,1 tblsp,Soda water,(seltzer water),Lime peel,,,,,,,,,,,,,,,,,
12744,Microwave Hot Cocoa,Cocoa,NONALCOHOLIC,Coffee mug,"Combine sugar, cocoa, salt and hot water in 1-quart micro-proof measuring cup (or coffee mug). Microwave at HIGH (100%) for 1 to 1 1/2 minutes or until boiling. Add milk, sitr and microwave an additonal 1 1/2 to 2 minutes or until hot. Stir in vanilla, blend well.",https://www.thecocktaildb.com/images/media/drink/8y4x5f1487603151.jpg,Sugar,5 tblsp,Cocoa powder,3 tblsp,Salt,1 dash,Water,3 tblsp hot,Milk,2 cups,Vanilla extract,1/4 tsp,,,,,,,,,,,,
12988,Mulled Wine,Punch / Party Drink,ALCOHOLIC,Collins Glass,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,Water,3 cups,Sugar,1 cup,Cloves,12,Cinnamon,2,Lemon peel,1,Red wine,750 ml,Brandy,1/4 cup,,,,,,,,,,
12746,Nuked Hot Chocolate,Cocoa,NONALCOHOLIC,Coffee mug,"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts.",https://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg,Cocoa powder,2 tsp,Sugar,1 tsp,Vanilla extract,1/2 tsp,Milk,36 cl,,,,,,,,,,,,,,,,
13214,Pisco Sour,Cocktail,ALCOHOLIC,Cocktail glass,"Vigorously shake and strain contents in a cocktail shaker with ice cubes, then pour into glass and garnish with bitters.[1]",https://www.thecocktaildb.com/images/media/drink/tsssur1439907622.jpg,Pisco,6 cl,Lemon juice,3 cl,Sugar,1-2 tblsp,Ice,,,,,,,,,,,,,,,,,
12067,Rum Cobbler,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the rum. Stir well. Garnish with the cherry and the orange and lemon slices.",https://www.thecocktaildb.com/images/media/drink/5vh9ld1504390683.jpg,Sugar,1 tsp superfine,Club soda,9 cl,Lemon,1,Dark rum,6 cl,Maraschino cherry,1,Orange,1,,,,,,,,,,,,
13020,Sangria #1,Punch / Party Drink,ALCOHOLIC,Pitcher,Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses.,https://www.thecocktaildb.com/images/media/drink/xrvxpp1441249280.jpg,Red wine,1 bottle,Sugar,1/2 cup,Orange juice,1 cup,Lemon juice,1 cup,Cloves,,Cinnamon,,,,,,,,,,,,,
13026,Sangria - The World's Best,Punch / Party Drink,ALCOHOLIC,Pitcher,"Mix wine, sugar and fruit, and let sit in the fridge for 18-24 hours. The mixture will have a somewhat syrupy consistency. Before serving stir in brandy and cut the mixture with soda water until it have a thinner, more wine like consistency. Serve from a pitcher in wine glasses.",https://www.thecocktaildb.com/images/media/drink/vysywu1468924264.jpg,Red wine,1 1/2 L,Sugar,1 cup,Lemon,1 large,Orange,1 large,Apple,1 large,Brandy,3-4 oz plain,Soda water,,,,,,,,,,,
12127,Sazerac,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"Rinse a chilled old-fashioned glass with the absinthe, add crushed ice, and set it aside. Stir the remaining ingredients over ice and set it aside. Discard the ice and any excess absinthe from the prepared glass, and strain the drink into the glass. Add the lemon peel for garnish.",https://www.thecocktaildb.com/images/media/drink/vvpxwy1439907208.jpg,Ricard,1 tsp,Sugar,1/2 tsp superfine,Peychaud bitters,2 dashes,Water,1 tsp,Bourbon,6 cl,Lemon peel,1 twist of,,,,,,,,,,,,
13036,Strawberry Lemonade,Punch / Party Drink,NONALCOHOLIC,Collins Glass,Throw everything into a blender and mix until fairly smooth. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,Lemon,Juice of 1,Sugar,1 tblsp,Strawberries,8-10 ripe,Water,1 cup,,,,,,,,,,,,,,,,
15521,Swedish Coffee,Coffee / Tea,ALCOHOLIC,Coffee Mug,Pour the coffee in an ordinary coffee cup. Add the aquavit. Add sugar by taste. Stir and have a nice evening (morning),https://www.thecocktaildb.com/images/media/drink/ywtrvt1441246783.jpg,Coffee,1 cup,Aquavit,4 cl,Sugar,By taste,,,,,,,,,,,,,,,,,,
13024,Sweet Sangria,Punch / Party Drink,ALCOHOLIC,Pitcher,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,Red wine,2 bottles,Sugar,1 cup,Water,2 cups hot,Apple,1 cup,Orange,wedges,Lime,wedges,Lemon,,Fresca,,,,,,,,,
12784,Thai Iced Coffee,Coffee / Tea,NONALCOHOLIC,Highball glass,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,Coffee,black,Sugar,,Cream,pods,Cardamom,,,,,,,,,,,,,,,,,
14229,747,Shot,ALCOHOLIC,Shot glass,"pour kaluha, then Baileys, then Frangelico not chilled and not layered -- SERVE!!!",https://www.thecocktaildb.com/images/media/drink/xxsxqy1472668106.jpg,Kahlua,1/3 part,Bailey's irish cream,1/3 part,Frangelico,1/3 part,,,,,,,,,,,,,,,,,,
13807,After Five,Shot,ALCOHOLIC,Shot glass,"1. Pour Kahlua into shot glass to about 1/2 full. 2. Using a spoon(inverted), slowly pour in the Peppermint Schnapps until glass is about 3/4 full. Done correctly, the Schnapps will flow under the Kahlua for a clear layer. 3. Again using a spoon, but this time right side up, slowly top off the glass with a layer of Bailey's. Be careful to place the spoon right at the top of the Kahlua layer and to raise it as the glass fills up. Done correctly, this will provide a layer of Bailey's floating over the Kahlua. 4. Toss it down all at once for something like a Peppermint Pattie, WITH A BANG!!! NOTE: Best if all ingredients are chilled",https://www.thecocktaildb.com/images/media/drink/sk3lr91493068595.jpg,Peppermint schnapps,,Kahlua,,Bailey's irish cream,,,,,,,,,,,,,,,,,,,
13162,Afternoon,Coffee / Tea,ALCOHOLIC,Collins Glass,"Build into a suiting glass, with no ice. Cream on top if wanted. Served directly.",https://www.thecocktaildb.com/images/media/drink/vyrurp1472667777.jpg,Kahlua,1 cl,Bailey's irish cream,1 cl,Frangelico,1 1/2,Coffee,4 cl hot,Cream,,,,,,,,,,,,,,,
16419,Avalanche,Milk / Float / Shake,ALCOHOLIC,Highball glass,"Mix in highball glass over ice, shake well.",https://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg,Crown Royal,1 shot,Kahlua,1 shot,Cream,Fill with,,,,,,,,,,,,,,,,,,
15853,B-52,Shot,ALCOHOLIC,Shot glass,Layer ingredients into a shot glass. Serve with a stirrer.,https://www.thecocktaildb.com/images/media/drink/5a3vg61504372070.jpg,Bailey's irish cream,1/3,Grand Marnier,1/3,Kahlua,1/4,,,,,,,,,,,,,,,,,,
13332,B-53,Shot,ALCOHOLIC,Collins Glass,"Layer the Kahlua, Sambucca and Grand Marnier into a shot glas in that order. Better than B-52",https://www.thecocktaildb.com/images/media/drink/rwqxrv1461866023.jpg,Kahlua,1/3 shot,Sambuca,1/3 shot,Grand Marnier,1/3 shot,,,,,,,,,,,,,,,,,,
15511,Baby Eskimo,Milk / Float / Shake,ALCOHOLIC,Collins Glass,"Leave ice-cream out for about 10 minutes. Add ingredients in order, stir with chopstick (butter knife or spoon works too). Consume immediately and often. Nice and light, great for following a heavy drink.",https://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg,Kahlua,6 cl,Milk,24 cl,Vanilla ice-cream,2 scoops,,,,,,,,,,,,,,,,,,
17079,Baby Guinness,Shot,ALCOHOLIC,Shot glass,"Pour Kahlua, almost filling shot glass. Then, carefully pour Baileys, using wall of shot glass. This will give the ""Guinness"" its ""head"".",https://www.thecocktaildb.com/images/media/drink/rvyvxs1473482359.jpg,Kahlua,7.5 cl,Bailey's irish cream,1.5 cl,,,,,,,,,,,,,,,,,,,,
14356,Blind Russian,Milk / Float / Shake,ALCOHOLIC,Collins glass,Fill glass with ice. Add all liquers. Add milk. shake.,https://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,Bailey's irish cream,2.3 cl,Godiva liqueur,2.3 cl,Kahlua,2.3 cl,Butterscotch schnapps,1.5 cl,Milk,to fill,,,,,,,,,,,,,,
13066,Bruce's Puce,Shot,ALCOHOLIC,Shot glass,"In a regular-sized shot glass, layer, with a spoon or cherry, the grenadine , the Kahlua , then the Bailey's Irish cream in equal portions. It goes down really smooth ,and you don't even need a chaser. It tastes just like chocolate milk.(Really!)",https://www.thecocktaildb.com/images/media/drink/svsvqv1473344558.jpg,Grenadine,,Kahlua,,Bailey's irish cream,,,,,,,,,,,,,,,,,,,
14538,Bumble Bee #1,Shot,ALCOHOLIC,Shot glass,"This is a layered shot. First pour the Bailey's into the shot glass. Then take an upside down spoon and touch it to the inside wall of the glass. Carefully add the Kahlua. Repeat this process for the Sambuca. If done properly, the alcohol will stay separated and resemble a bumble bee. Enjoy!!!",https://www.thecocktaildb.com/images/media/drink/uwqpvv1461866378.jpg,Bailey's irish cream,1 cl,Kahlua,1 cl,Sambuca,1 cl,,,,,,,,,,,,,,,,,,
14282,California Root Beer,Soft Drink / Soda,ALCOHOLIC,Highball glass,Put Kahlua and Galliano in highball glass fill with soda,https://www.thecocktaildb.com/images/media/drink/rsxuyr1472719526.jpg,Kahlua,2.3 cl,Galliano,2.3 cl,Soda water,Fill with,,,,,,,,,,,,,,,,,,
14466,Dirty Nipple,Shot,ALCOHOLIC,Shot glass,This is a layered shot - the Bailey's must be on top,https://www.thecocktaildb.com/images/media/drink/vtyqrt1461866508.jpg,Kahlua,,Sambuca,,Bailey's irish cream,,,,,,,,,,,,,,,,,,,
16485,Flaming Lamborghini,Cocktail,ALCOHOLIC,Cocktail glass,"Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!",https://www.thecocktaildb.com/images/media/drink/yywpss1461866587.jpg,Kahlua,3 cl,Sambuca,3 cl,Blue Curacao,3 cl,Bailey's irish cream,3 cl,,,,,,,,,,,,,,,,
14642,Grim Reaper,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,Mix Kahlua and 151 in glass. Quickly add ice and pour grenadine over ice to give ice red tint.,https://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Kahlua,3 cl,151 proof rum,3 cl Bacardi,Grenadine,1 dash,,,,,,,,,,,,,,,,,,
12772,Iced Coffee Fillip,Coffee / Tea,ALCOHOLIC,Coffee mug,Mix together in a coffee mug and chill before serving.,https://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,Kahlua,2 tsp,Coffee,Strong cold,,,,,,,,,,,,,,,,,,,,
13825,Midnight Manx,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"Fill a mixer with ice and add Baileys, Kahlua, Goldshlager, and cream. Shake for 5 seconds and Strain into a double rocks glass filled with ice. Add chilled coffee Stir and enjoy!",https://www.thecocktaildb.com/images/media/drink/uqqurp1441208231.jpg,Kahlua,3 cl,Bailey's irish cream,3 cl,Goldschlager,dash,Heavy cream,6 cl,Coffee,6 cl Hazlenut,,,,,,,,,,,,,,
17266,Oatmeal Cookie,Cocktail,ALCOHOLIC,Mason jar,"Just mix it all together.
It's meant to be a shot, but it works just fine as a proper adult-sized drink over lots of ice.

Tastes like an oatmeal cookie.",https://www.thecocktaildb.com/images/media/drink/bsvmlg1515792693.jpg,Kahlua,2 parts,Bailey,2 parts,Butterscotch schnapps,4 parts,Jagermeister,1 part,Goldschlager,1/2 part,,,,,,,,,,,,,,
13198,Quick F**K,Shot,ALCOHOLIC,Shot glass,"In a shot glass add 1/3 Kahlua first. Then 1/3 Miduri, topping it off with a 1/3 bailey's irish cream",https://www.thecocktaildb.com/images/media/drink/wvtwpp1478963454.jpg,Kahlua,1 part,Midori melon liqueur,1 part,Bailey's irish cream,1 part,,,,,,,,,,,,,,,,,,
17177,Dark Caipirinha,Cocktail,ALCOHOLIC,Highball glass,"Muddle the sugar into the lime wedges in an old-fashioned glass.
Fill the glass with ice cubes.
Pour the cachaca into the glass.
Stir well.",https://www.thecocktaildb.com/images/media/drink/uwstrx1472406058.jpg,demerara Sugar,2 tsp,Lime,1,Cachaca,7.5 cl,,,,,,,,,,,,,,,,,,
14372,Absolut limousine,Other/Unknown,ALCOHOLIC,Collins Glass,Fill Absolut into a glass. Add Lime juice. Add Ice and lime wedges.,https://www.thecocktaildb.com/images/media/drink/ssqpyw1472719844.jpg,Absolut Citron,2/3,Lime juice,1/3,Ice,Fill with,Tonic water,Top it up with,,,,,,,,,,,,,,,,
17196,Cosmopolitan,Cocktail,ALCOHOLIC,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,https://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg,Absolut Citron,3.8 cl,Lime juice,0.8 cl,Cointreau,0.8 cl,Cranberry juice,1/4 cup,,,,,,,,,,,,,,,,
17182,Duchamp's Punch,Cocktail,ALCOHOLIC,Old-fashioned glass,"Shake all ingredients.
Double strain in a chilled double old fashioned glass with abig ice cube.
Garnish with a couple of lavender sprigs",https://www.thecocktaildb.com/images/media/drink/g51naw1485084685.jpg,Pisco,5 cl,Lime Juice,2.5 cl,Pineapple Syrup,2.5 cl,St. Germain,1.5 cl,Angostura Bitters,2 Dashes,Pepper,Pinch,Lavender,2 sprigs,,,,,,,,,,
17247,The Last Word,Cocktail,ALCOHOLIC,Cocktail glass,Shake with ice and strain into a cocktail glass.,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,Green Chartreuse,3 cl,Maraschino Liqueur,3 cl,Lime Juice,3 cl,,,,,,,,,,,,,,,,,,
14782,Hot Creamy Bush,Coffee / Tea,ALCOHOLIC,Irish coffee cup,Combine all ingredients in glass,https://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,Irish whiskey,1 shot,Bailey's irish cream,3/4 shot,Coffee,18 cl hot,,,,,,,,,,,,,,,,,,
11528,Irish Spring,Ordinary Drink,ALCOHOLIC,Collins glass,"Pour all ingredients (except orange slice and cherry) into a collins glass over ice cubes. Garnish with the slice of orange, add the cherry on top, and serve.",https://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Irish whiskey,3 cl,Peach brandy,1.5 cl,Orange juice,3 cl,Sweet and sour,3 cl,Orange,1 slice,Cherry,1,,,,,,,,,,,,
11542,Jack Rose Cocktail,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/uuqqrv1439907068.jpg,Apple brandy,4.5 cl,Grenadine,1 tsp,Lime,Juice of 1/2,,,,,,,,,,,,,,,,,,
15951,Black Forest Shake,Milk / Float / Shake,ALCOHOLIC,Collins Glass,"In a blender put ice cubes, chocolate syrup, cherry brandy, vodka, and milk. Blend very well.",https://www.thecocktaildb.com/images/media/drink/xxtxsu1472720505.jpg,Ice,cubes,Chocolate syrup,,Cherry brandy,,Vodka,,Milk,,,,,,,,,,,,,,,
